# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jul 18 09:18:04 BST 2019 [seed=123456795]
# -overwrite -seed 123456795 beast_input\beast0.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
2780	-16.784048891640975	-0.9517775996216209	-15.832271292019355	0.4043076376996336	0.0	4.8427093204610525	0.18775793011796513	0.01611043097618698	0.01611043097618698	0.16104467153923152	-0.09264774091815826	5.372118873593404	-0.5374108281987736	-0.5374108281987736	6.263218214008628	4.852696954325809	-15.832271292019355
2790	-16.691511165956555	-0.9616818145434054	-15.72982935141315	0.4043076376996336	0.0	4.8427093204610525	0.18952835278442556	0.011859937512747306	0.011859937512747306	0.16168837759449492	-0.06774947047413943	5.300585063677412	-0.3888010293100757	-0.38880102931007565	6.21325521882603	4.426680686161044	-15.72982935141315
2800	-17.431272656550565	-1.3018599652150717	-16.129412691335492	0.4043076376996336	0.0	4.8427093204610525	0.22582999501799883	0.03762206625913282	0.03762206625913282	0.24331395415240262	-0.1604975189236713	4.545191384157945	-0.7027936067658588	-0.7027936067658589	4.2185847959929035	4.470700674085156	-16.129412691335492
2810	-18.469150350704346	-1.333283979654722	-17.135866371049623	0.4043076376996336	0.0	4.8427093204610525	0.22631966384335497	-0.03433811672173727	-0.03433811672173727	0.2542296736028524	0.14315357819805458	4.510972121385014	0.6092848448312819	0.609284844831282	4.015745603770258	4.552050770010136	-17.135866371049623
2820	-20.126336188436383	-1.2373060671936205	-18.88903012124276	0.4043076376996336	0.0	4.8427093204610525	0.30874246990242143	-0.04915721846018459	-0.04915721846018459	0.16023844807357546	0.2210068570107938	3.4052726328529324	1.0446539687702083	1.0446539687702083	6.5611736508793115	4.523803234943036	-18.88903012124276
2830	-20.699226048615223	-0.9942839420766145	-19.70494210653861	0.4043076376996336	0.0	4.8427093204610525	0.22931425314153106	-0.06688188243171855	-0.06688188243171855	0.1566435693485919	0.35288782752550396	4.981126741254977	2.126784613447647	2.1267846134476476	7.291990109930813	4.931129322834232	-19.70494210653861
2840	-17.576821915234955	-1.0765598018281475	-16.50026211340681	0.4043076376996336	0.0	4.8427093204610525	0.16312177481136364	0.01058893049311614	0.01058893049311614	0.22700840369731126	-0.0550269144565976	6.149008364276288	-0.28682384048534926	-0.28682384048534926	4.418502316980736	4.506297812188239	-16.50026211340681
2850	-18.373327722520695	-1.2160130773580156	-17.15731464516268	0.4043076376996336	0.0	4.8427093204610525	0.1876881607930241	0.044353830301351864	0.044353830301351864	0.2567195660296438	-0.20206132954171482	5.55478152763422	-0.959708062179113	-0.959708062179113	4.061111292188555	4.6495547798901535	-17.15731464516268
2860	-16.875647413258527	-1.2007083028305139	-15.674939110428014	0.4043076376996336	0.0	4.8427093204610525	0.245357539302305	0.03956669851408426	0.03956669851408426	0.1906119937490122	-0.18295951404896038	4.216840107216943	-0.8753197420727161	-0.8753197420727161	5.427955985290033	4.597533012096267	-15.674939110428014
2870	-16.64549004361267	-1.0665567353772003	-15.57893330823547	0.4043076376996336	0.0	4.8427093204610525	0.2312478127100938	0.0130093448992641	0.0130093448992641	0.15744172951073646	-0.0681799510314605	4.344560942958884	-0.3589892712590528	-0.3589892712590528	6.381219377905987	4.943728523521602	-15.57893330823547
2880	-16.70368723403097	-1.1417360941869334	-15.561951139844037	0.4043076376996336	0.0	4.8427093204610525	0.2483755346747411	0.020571730490781516	0.020571730490781516	0.16684093743846073	-0.101056698962962	4.067702674840113	-0.5015536619980162	-0.5015536619980162	6.05557510208754	5.0968480139301695	-15.561951139844037
2890	-17.205362007705038	-1.10483004682177	-16.100531960883266	0.4043076376996336	0.0	4.8427093204610525	0.25587713653232874	-1.596501058051019E-4	-1.596501058051019E-4	0.15024970177302202	8.142291762464432E-4	3.908128238895022	0.00415264109996075	0.004152641099960749	6.655591666200201	4.746494905221725	-16.100531960883266
2900	-18.69961013868061	-1.4644572852870972	-17.235152853393515	0.4043076376996336	0.0	4.8427093204610525	0.2513592918745676	0.0074377995721665886	0.0074377995721665886	0.27784891483488866	-0.02814444225617864	3.9815227442014853	-0.10658227037162009	-0.1065822703716201	3.601931424348698	4.4003629441676395	-17.235152853393515
2910	-17.923319437174936	-1.3282190461441705	-16.595100391030766	0.4043076376996336	0.0	4.8427093204610525	0.2714154234172861	-0.03157701794783143	-0.03157701794783143	0.2092102834804174	0.13251417539339877	3.75024329559505	0.5660405305307277	0.5660405305307277	4.865314720951776	4.690195966210978	-16.595100391030766
2920	-16.50241686946398	-1.0778764315751668	-15.42454043788881	0.4043076376996336	0.0	4.8427093204610525	0.200779694866945	-0.009737956993923496	-0.009737956993923496	0.18553457404052187	0.050453991713079994	4.9932942800231785	0.2620777567109946	0.2620777567109946	5.403586404898055	4.6394188822244855	-15.42454043788881
2930	-16.563005679520987	-1.0741977890306582	-15.488807890490328	0.4043076376996336	0.0	4.8427093204610525	0.20746056097523974	0.030460467982718797	0.030460467982718797	0.181748311187897	-0.1568677276117685	4.941798498257727	-0.8282305015621592	-0.8282305015621592	5.640923329489608	4.719952705748454	-15.488807890490328
2940	-17.59462427115875	-1.2459011086988252	-16.348723162459926	0.4043076376996336	0.0	4.8427093204610525	0.21729081384070845	0.049284327950251346	0.049284327950251346	0.23516229960764637	-0.21802400157141966	4.831804610945363	-1.0126293348665014	-1.0126293348665014	4.464604904711807	4.405995467570501	-16.348723162459926
2950	-17.848294312927525	-1.3170311227377474	-16.531263190189776	0.4043076376996336	0.0	4.8427093204610525	0.21941353193260027	0.038549838004809836	0.038549838004809836	0.2565568100674788	-0.16247968919520364	4.681185703323437	-0.7033878792228766	-0.7033878792228765	4.003462190414823	4.567828060692443	-16.531263190189776
2960	-17.209496284627473	-1.174951609218683	-16.03454467540879	0.4043076376996336	0.0	4.8427093204610525	0.2653635499197984	-0.009188978931107051	-0.009188978931107051	0.163294729499929	0.044142867137552756	3.7757725107642335	0.21247160980833005	0.21247160980833002	6.135852640280241	4.801719584365504	-16.03454467540879
2970	-18.19118033030777	-0.8361640610919474	-17.355016269215824	0.4043076376996336	0.0	4.8427093204610525	0.16854551996036218	0.03396380110924185	0.03396380110924185	0.15202920231639241	-0.21217498199671989	6.212804708612393	-1.387960077661478	-1.3879600776614782	6.887758299527402	5.092840542756556	-17.355016269215824
2980	-17.411123258754586	-0.9082654951554971	-16.50285776359909	0.4043076376996336	0.0	4.8427093204610525	0.19556502957293243	-0.009864894877201207	-0.009864894877201207	0.14252377870006944	0.05908853174249269	5.131304353037201	0.3551672463874428	0.3551672463874428	7.040956229916097	5.020406884241777	-16.50285776359909
2990	-17.026597453040857	-1.2521213672770277	-15.77447608576383	0.4043076376996336	0.0	4.8427093204610525	0.27347579268724526	0.0014944107176672519	0.0014944107176672519	0.18001592775849926	-0.006735270805815357	3.656796662344745	-0.030357070024765124	-0.03035707002476513	5.5553160122165135	4.549120093883599	-15.77447608576383
3000	-16.744385634852605	-1.2307285951450506	-15.513657039707557	0.4043076376996336	0.0	4.8427093204610525	0.2632122422392064	0.01151570503899903	0.01151570503899903	0.18131163368353365	-0.05271384005026616	3.8098018669773475	-0.24197319094104755	-0.24197319094104755	5.530734413019045	4.688607867846769	-15.513657039707557
3010	-18.35891292942315	-1.356035284849025	-17.002877644574124	0.4043076376996336	0.0	4.8427093204610525	0.21240933228897158	0.01907569132191407	0.01907569132191407	0.27695560206986564	-0.07864813203945882	4.7371931201469355	-0.3262805771642132	-0.3262805771642133	3.633160044621475	4.743109516564858	-17.002877644574124
3020	-18.397447396376	-1.0101104994460852	-17.387336896929913	0.4043076376996336	0.0	4.8427093204610525	0.1688055577023492	0.050993294460453684	0.050993294460453684	0.20922029571878767	-0.2713424827626745	6.39480417366072	-1.558606592750058	-1.5586065927500583	5.159530442414782	4.967260740288256	-17.387336896929913
3030	-16.92162183952464	-1.17471581249928	-15.746906027025359	0.4043076376996336	0.0	4.8427093204610525	0.19298086163758843	-0.003156958237635591	-0.003156958237635591	0.22618719687595706	0.015110460746520612	5.183044420472361	0.07234120677579652	0.07234120677579652	4.422126415568892	4.66189638579078	-15.746906027025359
3040	-17.501903863774302	-1.0364084066104535	-16.465495457163847	0.4043076376996336	0.0	4.8427093204610525	0.24795535944300068	0.007170862664219696	0.007170862664219696	0.1381605462242968	-0.03874294538294793	4.039046683653543	-0.20963617946205024	-0.20963617946205024	7.248836948186954	4.711607969821802	-16.465495457163847
3050	-17.444556147591964	-1.1070524606666692	-16.337503686925295	0.4043076376996336	0.0	4.8427093204610525	0.19660692063250723	0.049033798799485634	0.049033798799485634	0.2087885267654537	-0.242015301466354	5.402736837923204	-1.268827914930855	-1.2688279149308548	5.0875183093041745	4.857828640974406	-16.337503686925295
3060	-17.743779645508837	-1.3999608191068011	-16.343818826402035	0.4043076376996336	0.0	4.8427093204610525	0.29478048505476656	0.01448898838803028	0.01448898838803028	0.21325038770801275	-0.057788814472414615	3.403721711210798	-0.23126093640375958	-0.23126093640375955	4.70503593360857	4.594625002903148	-16.343818826402035
3070	-19.693517493013843	-1.2758526192433701	-18.417664873770473	0.4043076376996336	0.0	4.8427093204610525	0.19388255108601024	0.06038127863369556	0.06038127863369556	0.2797440584306339	-0.25927014290946787	5.529457414743161	-1.1935042006818868	-1.1935042006818868	3.8323077019263714	4.839448914759315	-18.417664873770473
3080	-17.745330013255522	-0.970450512768608	-16.774879500486914	0.4043076376996336	0.0	4.8427093204610525	0.1706606839578453	-0.02663998762023887	-0.02663998762023887	0.18521513396520836	0.14984044105877983	5.994162284559383	0.8621563780223302	0.8621563780223302	5.5231330903520215	4.684990223674278	-16.774879500486914
3090	-16.54875836781584	-1.1690554892241243	-15.379702878591715	0.4043076376996336	0.0	4.8427093204610525	0.2263507704454327	-0.01300175801756388	-0.01300175801756388	0.19160513005961038	0.06243203971567156	4.4352091648982865	0.30096018985164297	0.30096018985164297	5.239489210174295	4.668470051615685	-15.379702878591715
3100	-17.074038022963013	-1.1490210586380294	-15.925016964324982	0.4043076376996336	0.0	4.8427093204610525	0.2243309528787179	-0.02822640520269533	-0.02822640520269533	0.18935603113153407	0.13695295269752691	4.542906871528711	0.6771895745153471	0.677189574515347	5.382002470369662	4.149430112154609	-15.925016964324982
3110	-17.516490956604372	-1.1065695172341983	-16.409921439370173	0.4043076376996336	0.0	4.8427093204610525	0.2201369147385568	0.05516658923169982	0.05516658923169982	0.18861696264553834	-0.27073183230134307	4.901917052272726	-1.4337101005002901	-1.4337101005002901	5.721080867045571	4.758420070024739	-16.409921439370173
3120	-16.49686579535235	-1.1166011587898335	-15.380264636562515	0.4043076376996336	0.0	4.8427093204610525	0.20031493600130937	0.025120739516874338	0.025120739516874338	0.20066180201848238	-0.12529778679963183	5.071763306006397	-0.6349312306569095	-0.6349312306569095	5.062996204742966	4.681017493557955	-15.380264636562515
3130	-17.026903246872838	-1.2714897491493915	-15.755413497723447	0.4043076376996336	0.0	4.8427093204610525	0.21440104010390876	0.0031926178593531473	0.0031926178593531473	0.23879324707725047	-0.014109852515321987	4.665085239778504	-0.06237125477465199	-0.062371254774651996	4.188557004119701	4.897480150916144	-15.755413497723447
3140	-19.485737982781526	-1.0100363403373651	-18.47570164244416	0.4043076376996336	0.0	4.8427093204610525	0.17229156777186933	0.0669383201727189	0.0669383201727189	0.21426105960699057	-0.3483944065768476	6.60593401219472	-2.0637913709529547	-2.0637913709529547	5.311962564015108	4.663009822561268	-18.47570164244416
3150	-16.53751241058016	-1.2321169719950382	-15.305395438585121	0.4043076376996336	0.0	4.8427093204610525	0.22648366908423576	0.023029391753777217	0.023029391753777217	0.21392423887673692	-0.1046246513735853	4.464195894380721	-0.4805800252328361	-0.48058002523283616	4.726287544501696	4.7900420734863145	-15.305395438585121
3160	-17.469410780700155	-1.3412338262338601	-16.128176954466294	0.4043076376996336	0.0	4.8427093204610525	0.2909503851370776	0.019931842095543835	0.019931842095543835	0.19676747514652537	-0.08330312875920043	3.461029627854819	-0.35058993351940293	-0.35058993351940293	5.117654238564223	4.3831472567308465	-16.128176954466294
3170	-20.864159537594325	-0.7666586019540373	-20.097500935640287	0.4043076376996336	0.0	4.8427093204610525	0.18983219907661616	-0.042933780050316554	-0.042933780050316554	0.12278215991224262	0.28122022618151854	5.7201904343004975	2.000204248953716	2.000204248953716	8.843925942143446	5.377735785004378	-20.097500935640287
3180	-19.573444760866824	-0.7010733529120747	-18.87237140795475	0.4043076376996336	0.0	4.8427093204610525	0.16305828951884963	0.025449930894773706	0.025449930894773706	0.12258428668303077	-0.18001046930898829	6.338156372704394	-1.3158753544219608	-1.315875354421961	8.430843502059059	5.25976894826268	-18.87237140795475
3190	-16.782975928351988	-1.2127254918670975	-15.57025043648489	0.4043076376996336	0.0	4.8427093204610525	0.26302916677980015	0.00751942752453725	0.00751942752453725	0.17575452397766503	-0.03497273256035619	3.8065154601160964	-0.16285678727115416	-0.16285678727115413	5.696721581607769	4.666238952903988	-15.57025043648489
3200	-19.577480335091114	-1.003434481900895	-18.574045853190217	0.4043076376996336	0.0	4.8427093204610525	0.23337118803005996	-0.05307185802175567	-0.05307185802175567	0.14970670398791977	0.2839357316503637	4.6607678831411175	1.652268100073754	1.6522681000737542	7.265465801109072	4.901307387065874	-18.574045853190217
3210	-18.04311903793861	-1.3819412261791666	-16.661177811759444	0.4043076376996336	0.0	4.8427093204610525	0.28776703376602836	0.04681467582816613	0.04681467582816613	0.21808544141583577	-0.18687369075736088	3.6007788051251026	-0.7729506903188575	-0.7729506903188578	4.751282017136951	4.759602070818941	-16.661177811759444
3220	-17.10921523727895	-1.2341181349663384	-15.87509710231261	0.4043076376996336	0.0	4.8427093204610525	0.2046995595951866	0.025900655083855112	0.025900655083855112	0.23781950582369019	-0.11738931223252921	4.953468396844632	-0.5394766756876728	-0.5394766756876729	4.263623354992966	4.545768445882109	-15.87509710231261
3230	-17.066658058584753	-0.9068033275213558	-16.159854731063398	0.4043076376996336	0.0	4.8427093204610525	0.17143926127906609	0.004624180609198803	0.004624180609198803	0.16235899906314172	-0.027716696242250254	5.837454025364326	-0.16625774898181908	-0.16625774898181908	6.163925693270442	5.3094163738029705	-16.159854731063398
3240	-17.486223522996248	-1.2748680424886125	-16.211355480507635	0.4043076376996336	0.0	4.8427093204610525	0.20496963579845548	-0.002309650490929671	-0.002309650490929671	0.2508029333869799	0.010186739362537264	4.879277735612955	0.04493339079113701	0.04493339079113702	3.987607987363432	4.344078366566003	-16.211355480507635
3250	-21.572684924011647	-1.563491238980422	-20.009193685031224	0.4043076376996336	0.0	4.8427093204610525	0.26427105116709215	0.06427139745191124	0.06427139745191124	0.320223449808798	-0.22093594602153668	3.9781793730187136	-0.798452292519322	-0.798452292519322	3.283075131651444	4.280858731330862	-20.009193685031224
3260	-18.134407132571265	-1.4186595750197395	-16.715747557551527	0.4043076376996336	0.0	4.8427093204610525	0.2450540379155538	9.118628943020407E-4	9.118628943020407E-4	0.26490185126466737	-0.003578953991620037	4.0807848651747225	-0.014047150974661792	-0.014047150974661792	3.7750314099414006	4.144810401225606	-16.715747557551527
3270	-17.649590845852337	-1.4114521405128628	-16.238138705339473	0.4043076376996336	0.0	4.8427093204610525	0.27536692987136785	0.01940190010993529	0.01940190010993529	0.23389299645400322	-0.07645040036919781	3.652867921026251	-0.3030128289133101	-0.30301282891331005	4.300594886929068	4.708914036611514	-16.238138705339473
3280	-20.377403329817326	-1.0674256107813702	-19.309977719035956	0.4043076376996336	0.0	4.8427093204610525	0.22060977124174896	-0.0716180038399845	-0.0716180038399845	0.18503552037876442	0.35447228677438736	5.18430137851851	2.0065840076237955	2.006584007623796	6.181016157449681	4.803081975670387	-19.309977719035956
3290	-19.359208068565625	-1.2705543366047218	-18.088653731960903	0.4043076376996336	0.0	4.8427093204610525	0.3186612167192877	-0.026067691061198352	-0.026067691061198352	0.15864496049801768	0.11593773721509065	3.1808850367827155	0.5226660095583463	0.5226660095583463	6.38926501594119	4.623926061744182	-18.088653731960903
3300	-17.04329250919824	-1.1446282447992435	-15.898664264398995	0.4043076376996336	0.0	4.8427093204610525	0.18330485516281175	9.971419158745697E-6	9.971419158745697E-6	0.22631873248193363	-4.89564296392745E-5	5.455392883666556	-2.4036017046454635E-4	-2.4036017046454638E-4	4.418547203009628	4.6780233098609045	-15.898664264398995
3310	-16.614732285331236	-1.273707871223822	-15.341024414107416	0.4043076376996336	0.0	4.8427093204610525	0.23642600028607036	0.006442623896601409	0.006442623896601409	0.21748664641495621	-0.028411807481822343	4.233070312662033	-0.12539657216616565	-0.12539657216616565	4.601698078708182	4.560985705561122	-15.341024414107416
3320	-17.010454773728366	-1.3167674576892174	-15.69368731603915	0.4043076376996336	0.0	4.8427093204610525	0.26516232967305525	-0.003360204651858165	-0.003360204651858165	0.20733963590595453	0.014330741095031444	3.7720494217981217	0.061130897422401353	0.061130897422401353	4.823995219030701	4.149246568006506	-15.69368731603915
3330	-18.462557005073542	-1.286856604466811	-17.175700400606733	0.4043076376996336	0.0	4.8427093204610525	0.29633828381543675	0.055590585411681506	0.055590585411681506	0.1838144303840858	-0.2381867317994467	3.5774828491162394	-1.0819301045465695	-1.0819301045465692	5.767474978275973	4.416160357923822	-17.175700400606733
3340	-16.371961546307784	-1.0524376619204476	-15.319523884387337	0.4043076376996336	0.0	4.8427093204610525	0.20397699731272376	-6.405918670653191E-4	-6.405918670653191E-4	0.17449107822525792	0.003395503717271915	4.902570107183575	0.017998321577938115	0.017998321577938115	5.731018111352756	4.874777357835688	-15.319523884387337
3350	-19.222982825534622	-0.8700613995788502	-18.35292142595577	0.4043076376996336	0.0	4.8427093204610525	0.19165840535817472	-0.04080157239465877	-0.04080157239465877	0.14335948637467708	0.24614994706359228	5.554140434886494	1.580765031843421	1.5807650318434205	7.425373275289138	5.04560401906724	-18.35292142595577
3360	-19.89723216949915	-1.3920081281170502	-18.5052240413821	0.4043076376996336	0.0	4.8427093204610525	0.3469688328875138	0.04641397846992698	0.04641397846992698	0.1805069792678354	-0.1854626942643507	2.984768573864768	-0.7674771628609244	-0.7674771628609244	5.737294329082628	5.056247346076083	-18.5052240413821
3370	-17.2134521025933	-1.2664173849606293	-15.947034717632672	0.4043076376996336	0.0	4.8427093204610525	0.27117473693993166	0.037027381566625925	0.037027381566625925	0.19036005191666125	-0.1629710563044133	3.788274062199001	-0.7368661006743363	-0.7368661006743363	5.396532580916298	4.69921939003151	-15.947034717632672
3380	-17.67829214193839	-1.1780449131078314	-16.500247228830556	0.4043076376996336	0.0	4.8427093204610525	0.2595145324196453	-0.030407959889137186	-0.030407959889137186	0.17094512701558662	0.14437037340340955	3.935372963612322	0.7000296838845096	0.7000296838845096	5.974352661457531	4.572537490997519	-16.500247228830556
3390	-17.889129429826177	-1.2819604725040339	-16.607168957322145	0.4043076376996336	0.0	4.8427093204610525	0.2978482931942436	0.03270166699933346	0.03270166699933346	0.17557068459040748	-0.14300338993682446	3.4275063005580813	-0.6384048108057081	-0.6384048108057081	5.814620498378564	4.760453657153579	-16.607168957322145
3400	-17.10247281126037	-1.1486051372239228	-15.953867674036449	0.4043076376996336	0.0	4.8427093204610525	0.20773259887179663	-0.02679044061910672	-0.02679044061910672	0.20427572956684495	0.1300526314760186	4.896702236799711	0.6421947961346149	0.6421947961346148	4.979566998530213	5.1669412921948865	-15.953867674036449
3410	-18.720420949536972	-1.2958561362616194	-17.424564813275353	0.4043076376996336	0.0	4.8427093204610525	0.30910550409159604	-0.02431170234717246	-0.02431170234717246	0.1711400286782253	0.1057027291476717	3.271696238226893	0.4647685624950245	0.4647685624950245	5.9091921554666245	4.650976594463876	-17.424564813275353
3420	-16.578291136730208	-1.1725676491990369	-15.40572348753117	0.4043076376996336	0.0	4.8427093204610525	0.24592177277484759	0.02422172077118112	0.02422172077118112	0.17820503736269114	-0.11570350487517961	4.121509621772687	-0.560197717706125	-0.5601977177061253	5.687656015200448	4.698143693802737	-15.40572348753117
3430	-16.43134426143216	-1.0690428733126578	-15.3623013881195	0.4043076376996336	0.0	4.8427093204610525	0.18947336741480436	0.009761264656947518	0.009761264656947518	0.1937671971179261	-0.050943862850889074	5.2915195619902216	-0.2665669094163878	-0.26656690941638783	5.174260891751547	5.005178122782782	-15.3623013881195
3440	-19.004013181414454	-1.3075204913791962	-17.696492690035257	0.4043076376996336	0.0	4.8427093204610525	0.21059430561613418	-0.03915993405440609	-0.03915993405440609	0.26318313288320744	0.16633728695976707	4.883585986191783	0.7266457507106232	0.7266457507106231	3.907755745635641	4.741890709327307	-17.696492690035257
3450	-18.2241050910084	-1.4585900042881905	-16.76551508672021	0.4043076376996336	0.0	4.8427093204610525	0.29636019848013634	0.01953626033447041	0.01953626033447041	0.2337931638120211	-0.07421908422774043	3.392962310594344	-0.28352323876378915	-0.2835232387637892	4.3009768438390035	4.348445899948774	-16.76551508672021
3460	-20.48325145812656	-1.2759631783103549	-19.207288279816204	0.4043076376996336	0.0	4.8427093204610525	0.19816935399311636	-0.057004085551175795	-0.057004085551175795	0.2725038746825673	0.24530217303740398	5.369275160410041	1.123178967448998	1.1231789674489978	3.904626278027055	4.635610306251697	-19.207288279816204
3470	-18.52326005214337	-1.3272666478184918	-17.19599340432488	0.4043076376996336	0.0	4.8427093204610525	0.3091069957329504	-0.020924634300999768	-0.020924634300999768	0.18002188529636715	0.08870351030633185	3.2607826027660947	0.3790132704455108	0.37901327044551075	5.59893433190058	4.432557968977491	-17.19599340432488
3480	-19.001571724831848	-1.35704142141824	-17.644530303413607	0.4043076376996336	0.0	4.8427093204610525	0.20650385135988472	-0.014068074150698896	-0.014068074150698896	0.284248938775231	0.058065897733505345	4.8589072230088135	0.24047747512861012	0.24047747512861012	3.5299447705066167	4.600073530747504	-17.644530303413607
3490	-17.13394901812257	-1.3338102928461206	-15.800138725276451	0.4043076376996336	0.0	4.8427093204610525	0.26104193089915456	-0.007243876479079307	-0.007243876479079307	0.21689117547762318	0.030443526485101922	3.834355900707778	0.1280623817930373	0.1280623817930373	4.614884242621443	4.550665165879671	-15.800138725276451
3500	-16.330596272488556	-1.1397835815232769	-15.19081269096528	0.4043076376996336	0.0	4.8427093204610525	0.23270254908966664	0.012169940066727404	0.012169940066727404	0.17715271624989568	-0.05993961668251138	4.312826464617049	-0.296280185275546	-0.29628018527554606	5.665200812851513	4.862294748849589	-15.19081269096528
3510	-16.455636921333518	-1.108580143911638	-15.34705677742188	0.4043076376996336	0.0	4.8427093204610525	0.23236183536890284	0.016885390788489347	0.016885390788489347	0.1687635292332259	-0.08526865599152196	4.335152513246322	-0.43374741359375546	-0.43374741359375546	5.9688488333870815	4.640175086728883	-15.34705677742188
3520	-17.826482356002497	-0.8603916827583931	-16.966090673244103	0.4043076376996336	0.0	4.8427093204610525	0.15691453748619738	0.024528204096615436	0.024528204096615436	0.16698069487662978	-0.1515308393025442	6.522666651389194	-0.9581305132169086	-0.9581305132169086	6.12945838760326	5.16000829727178	-16.966090673244103
3530	-17.931932904818535	-1.3078825184383216	-16.624050386380212	0.4043076376996336	0.0	4.8427093204610525	0.2753214142395869	0.05570353349025536	0.05570353349025536	0.20573166339271426	-0.2340519050676565	3.8426182508862863	-1.04042037525319	-1.0404203752531898	5.142402845386833	4.467872544152777	-16.624050386380212
3540	-18.967560294926493	-1.476939139307644	-17.49062115561885	0.4043076376996336	0.0	4.8427093204610525	0.27217105233099026	0.04586138770781382	0.04586138770781382	0.2677956727403808	-0.1698730357633399	3.7833351518631013	-0.6479156233282594	-0.6479156233282594	3.8451491731223073	4.297332321305597	-17.49062115561885
3550	-16.727393451875272	-0.9914635948508601	-15.735929857024413	0.4043076376996336	0.0	4.8427093204610525	0.1893243028116065	0.024636610965853824	0.024636610965853824	0.1724227476833525	-0.13635796203001108	5.382012486405477	-0.7690084378219281	-0.7690084378219282	5.90957849473163	4.815686093117124	-15.735929857024413
3560	-16.35770948905505	-1.1793778436240425	-15.178331645431008	0.4043076376996336	0.0	4.8427093204610525	0.22057649206275615	0.02168922256701598	0.02168922256701598	0.2012919484333224	-0.10293217997385984	4.582122424015938	-0.4937240354485255	-0.4937240354485255	5.021107393306016	4.530645455056919	-15.178331645431008
3570	-16.511505201293534	-1.2402767031199864	-15.27122849817355	0.4043076376996336	0.0	4.8427093204610525	0.24077242542896804	0.022256667397774578	0.022256667397774578	0.2035647702410127	-0.10053226150643867	4.19570439934043	-0.4587355523499398	-0.4587355523499398	4.96259703197237	4.846941918762182	-15.27122849817355
3580	-16.417924123903948	-1.118238839695343	-15.299685284208604	0.4043076376996336	0.0	4.8427093204610525	0.2201306904281179	0.026807472698823887	0.026807472698823887	0.18316794579694273	-0.1335029422205781	4.625190874631236	-0.6769179921686699	-0.6769179921686698	5.558540585060152	4.8008253836097605	-15.299685284208604
3590	-17.31614174197408	-1.2451831747654705	-16.07095856720861	0.4043076376996336	0.0	4.8427093204610525	0.23337890833381097	-0.02914048039461848	-0.02914048039461848	0.2131253872080166	0.13066170240054353	4.359301446159572	0.5960441409171866	0.5960441409171866	4.7735702720846795	4.823053308400016	-16.07095856720861
3600	-16.606903803080684	-1.0202930156016639	-15.58661078747902	0.4043076376996336	0.0	4.8427093204610525	0.2034768004339526	-0.007475350741779549	-0.007475350741779549	0.1658134671922178	0.04069717130264964	4.922718488609808	0.22193038918088756	0.22193038918088756	6.040878491119315	5.0241069939911265	-15.58661078747902
3610	-16.703333039997318	-1.2444785256539659	-15.45885451434335	0.4043076376996336	0.0	4.8427093204610525	0.22992411704270518	-0.009910989065298184	-0.009910989065298184	0.21343183375083116	0.044739913018645876	4.3579842227200976	0.2023687526788758	0.20236875267887583	4.694733943319532	4.579932968773253	-15.45885451434335
3620	-17.28296839086197	-1.3317082324022338	-15.951260158459737	0.4043076376996336	0.0	4.8427093204610525	0.229063784219714	0.0068020895019352415	0.0068020895019352415	0.24665260688962373	-0.028616813394393113	4.369174274322578	-0.12049138599534254	-0.12049138599534254	4.057608009144684	4.756228063638947	-15.951260158459737
3630	-17.454127997244615	-1.3472235743936147	-16.106904422851002	0.4043076376996336	0.0	4.8427093204610525	0.289517855671508	0.020839959458039382	0.020839959458039382	0.19989828848866195	-0.0866272753898124	3.48013431706747	-0.36281380208180847	-0.3628138020818085	5.040368442090738	4.432034647280808	-16.106904422851002
3640	-17.64927666404193	-1.21677649693218	-16.43250016710975	0.4043076376996336	0.0	4.8427093204610525	0.24857029639654266	-0.03656822100040551	-0.03656822100040551	0.19225855035406067	0.16727705973206172	4.138817629723817	0.7872169923542671	0.7872169923542669	5.351060449884207	4.663669877220658	-16.43250016710975
3650	-17.695045719433786	-1.3481384358520383	-16.346907283581746	0.4043076376996336	0.0	4.8427093204610525	0.2945124201949499	0.030930634601183414	0.030930634601183414	0.1980294429662791	-0.1280772931027946	3.4520695744505865	-0.5391859969195372	-0.5391859969195371	5.133970735987552	4.407664088626474	-16.346907283581746
3660	-18.25469225144733	-0.8629796902394726	-17.391712561207857	0.4043076376996336	0.0	4.8427093204610525	0.14119663791808007	-0.004344798580086086	-0.004344798580086086	0.18243121494254264	0.02707122414694386	7.087515704319758	0.16879692534068222	0.16879692534068222	5.48553814629107	5.03183566539225	-17.391712561207857
3670	-16.7593153708285	-1.021430833769285	-15.737884537059216	0.4043076376996336	0.0	4.8427093204610525	0.18288898987763885	-0.00966116886293862	-0.00966116886293862	0.1853058111175407	0.052479703531667345	5.482898265635642	0.28585831001823914	0.2858583100182392	5.411388446787036	4.863172686055603	-15.737884537059216
